rok	wiek	liczba_m	liczba_k
2015	38	308403	300486
2015	39	308745	301926
2015	40	297798	291538
2015	41	287385	280453
2015	42	275028	270081
2015	43	264827	259905
2015	44	252985	250562
2015	45	245746	242179
2015	46	235516	234199
2015	47	231220	229980
2015	48	228411	228004
2015	49	229134	229636
2015	50	231130	232445
2015	51	235418	237835
2015	52	238759	243805
2015	53	239937	246071
2015	54	246800	256102
2015	55	258185	271764
2015	56	273131	289653
2015	57	279862	299912
2015	58	281009	305396
2015	59	276061	302077
2015	60	275061	304910
2015	61	260020	293461
2015	62	253850	291201
2015	63	245198	285918
2015	64	235549	281368
2015	65	221970	266627
2015	66	206987	254761
2015	67	196964	245052
2015	68	178425	227760
2015	69	157145	206067
2015	70	109206	147202
2015	71	104367	145095
2015	72	98153	138998
2015	73	92483	135275
2015	74	94804	142650
2015	75	94112	147600
2015	76	89648	145829
2015	77	85002	142866
2015	78	80885	139910
2015	79	76380	137100
2015	80	69867	129719
2015	81	62729	120717
2015	82	56556	111938
2015	83	52346	109497
2015	84	47491	101851
2015	85	42343	95358
2015	86	34592	81150
2015	87	28486	70280
2015	88	21409	57795
2015	89	16886	49565
2015	90	14027	43123
2015	91	10170	32487
2015	92	8148	25941
2015	93	5651	19551
2015	94	3630	12692
2015	95	2564	8645
2015	96	1542	5603
2015	97	687	2899
2015	98	495	2008
2015	99	345	1557
2015	100	944	3811
2016	0	192600	182749
2016	1	190476	180426
2016	2	192956	182326
2016	3	189960	179977
2016	4	200232	189021
2016	5	204120	192646
2016	6	212949	201413
2016	7	221944	211454
2016	8	220827	210450
2016	9	206830	196603
2016	10	196499	186514
2016	11	188951	179813
2016	12	183377	173579
2016	13	179760	170892
2016	14	181674	172346
2016	15	187907	178566
2016	16	193024	183424
2016	17	194465	185128
2016	18	200492	190110
2016	19	207929	198721
2016	20	216468	206489
2016	21	221525	213204
2016	22	235089	227390
2016	23	245568	236026
2016	24	254826	245416
2016	25	270634	259791
2016	26	276508	266327
2016	27	278744	268770
2016	28	286531	277964
2016	29	292531	282548
2016	30	304219	295958
2016	31	322058	313062
2016	32	332276	322568
2016	33	341155	333125
2016	34	331327	321603
2016	35	316059	308688
2016	36	321425	314519
2016	37	320182	311241
2016	38	310286	302899
2016	39	307720	300193
2016	40	307961	301648
2016	41	297047	291185
2016	42	286517	280145
2016	43	274140	269734
2016	44	263859	259534
2016	45	252006	250162
2016	46	244652	241750
2016	47	234389	233767
2016	48	229931	229484
2016	49	227050	227483
2016	50	227689	229106
2016	51	229495	231775
2016	52	233605	237074
2016	53	236741	242999
2016	54	237741	245183
2016	55	244127	255082
2016	56	255232	270554
2016	57	269753	288173
2016	58	276160	298278
2016	59	276928	303595
2016	60	271562	300202
2016	61	270280	302717
2016	62	255147	291206
2016	63	248875	288649
2016	64	239852	283321
2016	65	230111	278541
2016	66	216394	263805
2016	67	201186	251739
2016	68	191369	241985
2016	69	173052	224709
2016	70	152071	202825
2016	71	105451	144708
2016	72	100499	142563
2016	73	94275	136338
2016	74	88589	132441
2016	75	90471	139428
2016	76	89449	143849
2016	77	84846	141751
2016	78	80062	138345
2016	79	75826	134887
2016	80	71075	131717
2016	81	64585	123737
2016	82	57570	114396
2016	83	51534	105227
2016	84	47298	102182
2016	85	42415	94078
2016	86	37478	86867
2016	87	30124	72983
2016	88	24417	62432
2016	89	18108	50582
2016	90	14057	42641
2016	91	11476	36546
2016	92	8148	26980
2016	93	6399	21047
2016	94	4416	15648
2016	95	2765	9943
2016	96	1903	6535
2016	97	1079	4128
2016	98	497	2098
2016	99	368	1428
2016	100	961	3972
2017	0	202328	191919
2017	1	197099	186957
2017	2	190879	180794
2017	3	193247	182643
2017	4	190125	180160
2017	5	200362	189170
2017	6	204188	192733
2017	7	212998	201473
2017	8	221953	211475
2017	9	220813	210445
2017	10	206811	196580
2017	11	196442	186505
2017	12	188907	179776
2017	13	183320	173561
2017	14	179719	170837
2017	15	181601	172274
2017	16	187810	178498
2017	17	192895	183355
2017	18	194286	185058
2017	19	199912	190047
2017	20	207662	198641
2017	21	216232	206424
2017	22	221256	213139
2017	23	234810	227323
2017	24	245311	235932
2017	25	254557	245338
2017	26	270309	259692
2017	27	276233	266230
2017	28	278404	268652
2017	29	286192	277807
2017	30	292194	282394
2017	31	303865	295748
2017	32	321604	312883
2017	33	331794	322367
2017	34	340626	332894
2017	35	330787	321347
2017	36	315481	308439
2017	37	320804	314182
2017	38	319543	310946
2017	39	309583	302580
2017	40	307011	299836
2017	41	307143	301313
2017	42	296197	290829
2017	43	285647	279756
2017	44	273182	269332
2017	45	262790	259113
2017	46	250870	249717
2017	47	243499	241298
2017	48	233170	233291
2017	49	228598	228938
2017	50	225674	226884
2017	51	226052	228482
2017	52	227707	231065
2017	53	231669	236331
2017	54	234590	242124
2017	55	235376	244195
2017	56	241366	253946
2017	57	252134	269258
2017	58	266106	286593
2017	59	272193	296531
2017	60	272531	301592
2017	61	266957	298193
2017	62	265233	300409
2017	63	250075	288727
2017	64	243533	286095
2017	65	234391	280405
2017	66	224397	275511
2017	67	210572	260657
2017	68	195445	248382
2017	69	185562	238648
2017	70	167426	221187
2017	71	146765	199478
2017	72	101512	142003
2017	73	96510	139669
2017	74	90380	133366
2017	75	84536	129327
2017	76	86024	135836
2017	77	84717	139813
2017	78	79906	137218
2017	79	74931	133248
2017	80	70518	129406
2017	81	65712	125683
2017	82	59204	117255
2017	83	52292	107606
2017	84	46375	97977
2017	85	42065	94053
2017	86	37323	85737
2017	87	32475	78028
2017	88	25671	64615
2017	89	20476	54430
2017	90	14979	43286
2017	91	11417	35621
2017	92	9206	30061
2017	93	6404	21577
2017	94	4893	16568
2017	95	3352	12099
2017	96	2031	7460
2017	97	1345	4770
2017	98	769	2942
2017	99	346	1464
2017	100	1003	3931
2018	0	195290	184215
2018	1	206995	196303
2018	2	197615	187419
2018	3	191319	181179
2018	4	193528	182871
2018	5	190324	180328
2018	6	200535	189349
2018	7	204276	192840
2018	8	213023	201509
2018	9	221987	211519
2018	10	220780	210449
2018	11	206802	196558
2018	12	196397	186461
2018	13	188860	179735
2018	14	183258	173518
2018	15	179648	170793
2018	16	181515	172223
2018	17	187690	178412
2018	18	192710	183305
2018	19	193705	184992
2018	20	199645	189947
2018	21	207411	198572
2018	22	216008	206346
2018	23	221018	213095
2018	24	234574	227261
2018	25	245044	235860
2018	26	254300	245294
2018	27	270026	259623
2018	28	275922	266102
2018	29	278093	268554
2018	30	285856	277692
2018	31	291849	282270
2018	32	303478	295594
2018	33	321163	312688
2018	34	331321	322150
2018	35	340075	332634
2018	36	330222	321133
2018	37	314977	308200
2018	38	320126	313897
2018	39	318835	310642
2018	40	308815	302257
2018	41	306138	299478
2018	42	306145	300988
2018	43	295234	290500
2018	44	284620	279382
2018	45	272145	268892
2018	46	261674	258682
2018	47	249668	249250
2018	48	242275	240802
2018	49	231860	232789
2018	50	227089	228389
2018	51	224238	226282
2018	52	224378	227781
2018	53	225807	230321
2018	54	229597	235531
2018	55	232289	241142
2018	56	232733	243154
2018	57	238472	252712
2018	58	248785	267757
2018	59	262147	284825
2018	60	267884	294538
2018	61	267935	299346
2018	62	262129	295836
2018	63	259953	297813
2018	64	244592	286007
2018	65	237767	283316
2018	66	228315	277317
2018	67	218076	272296
2018	68	204510	257210
2018	69	189308	244821
2018	70	179477	234953
2018	71	161521	217443
2018	72	141266	195727
2018	73	97451	139126
2018	74	92408	136595
2018	75	86225	130101
2018	76	80231	125862
2018	77	81218	131802
2018	78	79797	135280
2018	79	74853	132343
2018	80	69694	127743
2018	81	65124	123427
2018	82	60228	119009
2018	83	53896	110182
2018	84	47049	100117
2018	85	41264	90356
2018	86	37060	85571
2018	87	32441	77106
2018	88	27760	69025
2018	89	21572	56312
2018	90	16959	46618
2018	91	12217	36401
2018	92	9068	29318
2018	93	7168	24159
2018	94	4878	16948
2018	95	3701	12725
2018	96	2507	9056
2018	97	1521	5515
2018	98	963	3427
2018	99	535	2023
2018	100	1056	4046
2019	0	188537	178434
2019	1	199555	188192
2019	2	207521	196786
2019	3	198183	187948
2019	4	191753	181555
2019	5	193802	183148
2019	6	190556	180514
2019	7	200702	189520
2019	8	204356	192935
2019	9	213061	201552
2019	10	221991	211540
2019	11	220783	210451
2019	12	206789	196564
2019	13	196356	186459
2019	14	188834	179710
2019	15	183204	173487
2019	16	179565	170759
2019	17	181424	172180
2019	18	187543	178368
2019	19	192147	183243
2019	20	193486	184943
2019	21	199459	189896
2019	22	207225	198513
2019	23	215794	206305
2019	24	220801	213047
2019	25	234330	227197
2019	26	244793	235786
2019	27	254046	245242
2019	28	269745	259554
2019	29	275581	265998
2019	30	277792	268449
2019	31	285521	277579
2019	32	291438	282160
2019	33	303059	295468
2019	34	320682	312505
2019	35	330771	321956
2019	36	339479	332420
2019	37	329638	320865
2019	38	314343	307924
2019	39	319445	313592
2019	40	318110	310304
2019	41	308060	301969
2019	42	305338	299137
2019	43	305191	300624
2019	44	294266	290130
2019	45	283536	278943
2019	46	271072	268464
2019	47	260497	258241
2019	48	248484	248706
2019	49	240984	240282
2019	50	230430	232212
2019	51	225522	227775
2019	52	222608	225632
2019	53	222566	227088
2019	54	223873	229496
2019	55	227373	234676
2019	56	229829	240141
2019	57	230010	242042
2019	58	235455	251395
2019	59	245312	266224
2019	60	257966	283021
2019	61	263308	292410
2019	62	263042	297043
2019	63	257079	293305
2019	64	254407	295145
2019	65	239010	283187
2019	66	231518	280258
2019	67	222019	273998
2019	68	211765	268757
2019	69	198310	253615
2019	70	183157	241039
2019	71	173400	230988
2019	72	155619	213538
2019	73	135719	191713
2019	74	93399	136090
2019	75	88159	133249
2019	76	82219	126655
2019	77	76150	122171
2019	78	76612	127547
2019	79	74926	130496
2019	80	69763	127121
2019	81	64643	122018
2019	82	59983	117129
2019	83	54927	112280
2019	84	48770	102981
2019	85	42171	92638
2019	86	36497	82490
2019	87	32534	77171
2019	88	27882	68646
2019	89	23575	60574
2019	90	17950	48520
2019	91	13867	39443
2019	92	9854	30208
2019	93	7111	23730
2019	94	5551	19196
2019	95	3736	13241
2019	96	2805	9784
2019	97	1917	6766
2019	98	1136	4019
2019	99	697	2470
2019	100	1293	4649
2020	0	176297	167314
2020	1	192238	182034
2020	2	201930	190418
2020	3	210866	199905
2020	4	202732	192161
2020	5	198693	188125
2020	6	200480	190001
2020	7	197055	186891
2020	8	207486	196015
2020	9	207433	195923
2020	10	219617	207643
2020	11	220944	210524
2020	12	217899	207742
2020	13	203391	193509
2020	14	192991	183392
2020	15	185555	176523
2020	16	179920	170293
2020	17	175973	167624
2020	18	178126	169455
2020	19	183781	175683
2020	20	188128	180812
2020	21	189715	182570
2020	22	195927	187786
2020	23	204049	196471
2020	24	212653	204318
2020	25	218036	211256
2020	26	231743	225296
2020	27	242500	234093
2020	28	252121	243773
2020	29	268268	258160
2020	30	274222	264838
2020	31	276140	266797
2020	32	283224	275483
2020	33	289017	279715
2020	34	301324	293527
2020	35	319859	310745
2020	36	330130	320250
2020	37	338731	330685
2020	38	328919	319336
2020	39	313542	306913
2020	40	318643	312883
2020	41	317320	309699
2020	42	306971	301497
2020	43	304279	298446
2020	44	303725	299873
2020	45	292742	289289
2020	46	281580	277802
2020	47	269055	267105
2020	48	258302	256807
2020	49	246057	246978
2020	50	238116	238281
2020	51	227541	230121
2020	52	222531	225290
2020	53	219159	222992
2020	54	218362	224094
2020	55	219336	226507
2020	56	222491	231496
2020	57	224704	236717
2020	58	224394	238559
2020	59	229130	247715
2020	60	238400	262249
2020	61	250422	278554
2020	62	254951	287304
2020	63	254436	291768
2020	64	248392	288080
2020	65	245274	289525
2020	66	229458	277587
2020	67	222235	274374
2020	68	212755	267999
2020	69	202491	262749
2020	70	189102	247622
2020	71	174317	234808
2020	72	164627	224534
2020	73	147526	207346
2020	74	128146	185759
2020	75	87712	131445
2020	76	82224	128259
2020	77	76254	121413
2020	78	70373	116844
2020	79	70227	121352
2020	80	68042	123640
2020	81	62838	119924
2020	82	57666	113933
2020	83	53016	108568
2020	84	48005	103070
2020	85	41960	93291
2020	86	35723	82846
2020	87	30477	72851
2020	88	26660	67006
2020	89	22375	58510
2020	90	18413	50152
2020	91	13581	39285
2020	92	10297	31258
2020	93	7155	23302
2020	94	4946	17683
2020	95	3748	13970
2020	96	2404	9369
2020	97	1750	6688
2020	98	1134	4441
2020	99	661	2594
2020	100	896	3300
2021	0	168702	160107
2021	1	179346	170235
2021	2	192516	182304
2021	3	202258	190719
2021	4	211228	200269
2021	5	203073	192476
2021	6	199001	188479
2021	7	200693	190220
2021	8	197189	187005
2021	9	207609	196118
2021	10	207466	195994
2021	11	219641	207670
2021	12	220930	210569
2021	13	217894	207723
2021	14	203373	193475
2021	15	192933	183372
2021	16	185465	176495
2021	17	179832	170262
2021	18	175839	167569
2021	19	177723	169405
2021	20	183509	175613
2021	21	187910	180748
2021	22	189509	182506
2021	23	195725	187715
2021	24	203832	196394
2021	25	212402	204259
2021	26	217810	211196
2021	27	231457	225206
2021	28	242214	234020
2021	29	251796	243672
2021	30	267912	258022
2021	31	273879	264665
2021	32	275719	266622
2021	33	282749	275304
2021	34	288506	279465
2021	35	300729	293269
2021	36	319157	310450
2021	37	329334	319963
2021	38	337876	330290
2021	39	328034	318984
2021	40	312622	306526
2021	41	317676	312478
2021	42	316228	309257
2021	43	305811	300986
2021	44	303007	297968
2021	45	302386	299332
2021	46	291257	288662
2021	47	280022	277180
2021	48	267493	266483
2021	49	256684	256121
2021	50	244294	246212
2021	51	236240	237536
2021	52	225488	229378
2021	53	220413	224465
2021	54	216921	222064
2021	55	215783	223085
2021	56	216553	225359
2021	57	219542	230222
2021	58	221304	235284
2021	59	220707	236999
2021	60	225021	245855
2021	61	233592	259974
2021	62	245028	275944
2021	63	248857	284291
2021	64	247916	288457
2021	65	241229	284364
2021	66	237416	285585
2021	67	221569	273366
2021	68	214134	269853
2021	69	204354	263106
2021	70	194049	257454
2021	71	180785	242327
2021	72	166210	229178
2021	73	156166	218580
2021	74	139510	201366
2021	75	120499	179885
2021	76	82210	126887
2021	77	76595	123246
2021	78	70502	116269
2021	79	64608	111316
2021	80	64071	115121
2021	81	61819	116665
2021	82	56404	112055
2021	83	51394	105641
2021	84	46505	99693
2021	85	41544	93578
2021	86	35714	83477
2021	87	29893	73078
2021	88	25074	63113
2021	89	21478	57127
2021	90	17661	48703
2021	91	14231	40801
2021	92	10238	31023
2021	93	7621	24327
2021	94	5160	17570
2021	95	3460	13031
2021	96	2546	10025
2021	97	1599	6603
2021	98	1221	4642
2021	99	793	2950
2021	100	1040	3835
2022	0	153387	145928
2022	1	171442	162672
2022	2	179534	170423
2022	3	192769	182557
2022	4	202506	190994
2022	5	211552	200562
2022	6	203420	192798
2022	7	199339	188771
2022	8	200827	190398
2022	9	197267	187114
2022	10	207674	196201
2022	11	207503	196016
2022	12	219663	207696
2022	13	220939	210537
2022	14	217850	207705
2022	15	203317	193449
2022	16	192860	183348
2022	17	185357	176451
2022	18	179646	170211
2022	19	175242	167529
2022	20	177356	169347
2022	21	183162	175543
2022	22	187609	180686
2022	23	189222	182410
2022	24	195427	187669
2022	25	203526	196323
2022	26	212114	204221
2022	27	217512	211173
2022	28	231089	225110
2022	29	241811	233988
2022	30	251328	243552
2022	31	267420	257932
2022	32	273336	264546
2022	33	275190	266504
2022	34	282137	275192
2022	35	287806	279279
2022	36	300052	293097
2022	37	318339	310240
2022	38	328475	319683
2022	39	336987	329973
2022	40	327087	318633
2022	41	311724	306214
2022	42	316730	312078
2022	43	315135	308845
2022	44	304757	300603
2022	45	301851	297553
2022	46	301051	298876
2022	47	289843	288171
2022	48	278545	276620
2022	49	266003	265902
2022	50	255093	255507
2022	51	242612	245604
2022	52	234516	236875
2022	53	223652	228655
2022	54	218365	223685
2022	55	214748	221199
2022	56	213465	222158
2022	57	214065	224350
2022	58	216700	229036
2022	59	218200	234091
2022	60	217276	235515
2022	61	221209	244050
2022	62	229447	257961
2022	63	240038	273622
2022	64	243543	281594
2022	65	242001	285460
2022	66	234571	281176
2022	67	230546	282114
2022	68	214845	269681
2022	69	207276	265884
2022	70	197254	258939
2022	71	186799	252918
2022	72	173668	237583
2022	73	159189	224291
2022	74	149185	213458
2022	75	132682	196024
2022	76	114223	174561
2022	77	77636	122765
2022	78	71835	118948
2022	79	65855	111776
2022	80	59997	106374
2022	81	59022	109431
2022	82	56426	110080
2022	83	51092	104926
2022	84	45976	98110
2022	85	41231	91567
2022	86	36240	85049
2022	87	30731	74794
2022	88	25279	64249
2022	89	20883	54615
2022	90	17460	48528
2022	91	14058	40395
2022	92	10977	33073
2022	93	7767	24404
2022	94	5661	18689
2022	95	3716	13098
2022	96	2466	9416
2022	97	1771	7104
2022	98	1123	4575
2022	99	879	3172
2022	100	1354	4554
2023	0	155231	146646
2023	1	154082	146587
2023	2	172058	163233
2023	3	180093	170941
2023	4	193242	182979
2023	5	202874	191330
2023	6	211825	200861
2023	7	203608	193015
2023	8	199473	188886
2023	9	200908	190456
2023	10	197313	187186
2023	11	207660	196232
2023	12	207503	195965
2023	13	219625	207680
2023	14	220912	210491
2023	15	217784	207667
2023	16	203237	193389
2023	17	192665	183315
2023	18	185123	176414
2023	19	179338	170160
2023	20	174946	167483
2023	21	177187	169286
2023	22	182964	175502
2023	23	187459	180646
2023	24	189038	182387
2023	25	195262	187638
2023	26	203374	196306
2023	27	211917	204194
2023	28	217325	211118
2023	29	230867	225066
2023	30	241546	233924
2023	31	251060	243488
2023	32	267102	257822
2023	33	272971	264419
2023	34	274776	266347
2023	35	281694	275025
2023	36	287362	279089
2023	37	299495	292862
2023	38	317687	309978
2023	39	327770	319362
2023	40	336195	329626
2023	41	326258	318266
2023	42	310865	305830
2023	43	315736	311686
2023	44	314059	308378
2023	45	303599	300115
2023	46	300603	297033
2023	47	299712	298319
2023	48	288380	287584
2023	49	276998	275987
2023	50	264391	265238
2023	51	253395	254795
2023	52	240864	244881
2023	53	232667	236076
2023	54	221691	227891
2023	55	216228	222808
2023	56	212448	220286
2023	57	210983	221110
2023	58	211287	223182
2023	59	213640	227753
2023	60	214836	232591
2023	61	213631	233867
2023	62	217164	242170
2023	63	224869	255820
2023	64	234853	271109
2023	65	237850	278786
2023	66	235900	282343
2023	67	228249	277850
2023	68	223907	278430
2023	69	208247	265873
2023	70	200547	261818
2023	71	190520	254539
2023	72	179964	248250
2023	73	166898	232759
2023	74	152544	219263
2023	75	142522	208215
2023	76	126308	190762
2023	77	108327	169456
2023	78	73279	118791
2023	79	67467	114706
2023	80	61480	107333
2023	81	55586	101561
2023	82	54237	103691
2023	83	51344	103412
2023	84	45965	97540
2023	85	40896	90249
2023	86	36272	83313
2023	87	31531	76488
2023	88	26407	66494
2023	89	21458	56403
2023	90	17524	47272
2023	91	14430	41361
2023	92	11392	33823
2023	93	8757	27177
2023	94	6042	19656
2023	95	4329	14718
2023	96	2765	10067
2023	97	1809	7052
2023	98	1266	5180
2023	99	792	3229
2023	100	1468	5150
2024	0	152974	144469
2024	1	155981	147347
2024	2	154760	147221
2024	3	172649	163771
2024	4	180605	171441
2024	5	193654	183343
2024	6	203180	191649
2024	7	212039	201104
2024	8	203751	193154
2024	9	199567	188949
2024	10	200965	190537
2024	11	197329	187236
2024	12	207665	196188
2024	13	207469	195960
2024	14	219605	207638
2024	15	220845	210445
2024	16	217696	207630
2024	17	203048	193340
2024	18	192433	183296
2024	19	184822	176359
2024	20	179048	170118
2024	21	174784	167438
2024	22	177002	169245
2024	23	182824	175467
2024	24	187290	180629
2024	25	188903	182376
2024	26	195124	187640
2024	27	203197	196301
2024	28	211766	204168
2024	29	217141	211085
2024	30	230661	225040
2024	31	241330	233871
2024	32	250774	243429
2024	33	266786	257700
2024	34	272591	264292
2024	35	274373	266206
2024	36	281309	274878
2024	37	286874	278873
2024	38	298907	292638
2024	39	317055	309702
2024	40	327029	319034
2024	41	335368	329268
2024	42	325379	317869
2024	43	309918	305471
2024	44	314697	311241
2024	45	312912	307894
2024	46	302378	299613
2024	47	299301	296503
2024	48	298241	297729
2024	49	286795	286953
2024	50	275366	275325
2024	51	262688	264512
2024	52	251591	254057
2024	53	238991	244082
2024	54	230666	235306
2024	55	219563	227017
2024	56	213937	221926
2024	57	210030	219272
2024	58	208298	219960
2024	59	208376	221959
2024	60	210420	226315
2024	61	211272	231014
2024	62	209829	232102
2024	63	212923	240196
2024	64	220107	253517
2024	65	229445	268454
2024	66	231948	275793
2024	67	229653	279047
2024	68	221778	274299
2024	69	217161	274569
2024	70	201587	261882
2024	71	193798	257462
2024	72	183681	249939
2024	73	173048	243321
2024	74	160068	227654
2024	75	145832	213998
2024	76	135771	202760
2024	77	119910	185302
2024	78	102342	164122
2024	79	68896	114671
2024	80	63065	110245
2024	81	57021	102577
2024	82	51159	96352
2024	83	49411	97545
2024	84	46277	96284
2024	85	40969	89880
2024	86	36039	82263
2024	87	31622	75104
2024	88	27156	68153
2024	89	22471	58512
2024	90	18038	48948
2024	91	14519	40391
2024	92	11711	34748
2024	93	9101	27894
2024	94	6826	21957
2024	95	4625	15526
2024	96	3244	11368
2024	97	2015	7578
2024	98	1288	5162
2024	99	900	3696
2024	100	1470	5584
2025	0	151344	142934
2025	1	153790	145215
2025	2	156691	148032
2025	3	155414	147814
2025	4	173200	164307
2025	5	181055	171855
2025	6	193996	183706
2025	7	203448	191904
2025	8	212224	201272
2025	9	203875	193251
2025	10	199654	189050
2025	11	201008	190617
2025	12	197359	187234
2025	13	207648	196196
2025	14	207472	195957
2025	15	219555	207612
2025	16	220781	210424
2025	17	217517	207596
2025	18	202823	193323
2025	19	192124	183262
2025	20	184539	176330
2025	21	178894	170092
2025	22	174614	167414
2025	23	176856	169232
2025	24	182683	175474
2025	25	187160	180633
2025	26	188779	182396
2025	27	194997	187659
2025	28	203076	196323
2025	29	211610	204175
2025	30	216991	211080
2025	31	230473	225026
2025	32	241119	233854
2025	33	250500	243371
2025	34	266440	257620
2025	35	272216	264180
2025	36	274026	266095
2025	37	280866	274701
2025	38	286345	278707
2025	39	298374	292399
2025	40	316365	309423
2025	41	326261	318706
2025	42	334482	328902
2025	43	324424	317517
2025	44	308925	305073
2025	45	313570	310779
2025	46	311688	307394
2025	47	301097	299099
2025	48	297863	295948
2025	49	296637	297090
2025	50	285129	286285
2025	51	273613	274589
2025	52	260855	263792
2025	53	249679	253269
2025	54	236975	243307
2025	55	228481	234425
2025	56	217291	226138
2025	57	211541	220939
2025	58	207393	218180
2025	59	205490	218788
2025	60	205299	220598
2025	61	206993	224831
2025	62	207570	229314
2025	63	205786	230286
2025	64	208491	238083
2025	65	215149	251117
2025	66	223840	265640
2025	67	225905	272668
2025	68	223249	275558
2025	69	215211	270572
2025	70	210320	270532
2025	71	194909	257627
2025	72	186952	252910
2025	73	176737	245063
2025	74	166064	238090
2025	75	153148	222293
2025	76	139036	208497
2025	77	128961	197045
2025	78	113399	179554
2025	79	96321	158539
2025	80	64454	110272
2025	81	58550	105451
2025	82	52551	97421
2025	83	46691	90745
2025	84	44596	90954
2025	85	41317	88866
2025	86	36187	82075
2025	87	31500	74295
2025	88	27289	67065
2025	89	23169	60118
2025	90	18933	50911
2025	91	14985	41959
2025	92	11840	34058
2025	93	9388	28749
2025	94	7119	22639
2025	95	5251	17451
2025	96	3473	12054
2025	97	2382	8611
2025	98	1457	5594
2025	99	905	3694
2025	100	1557	6196
2026	0	149705	141376
2026	1	152221	143740
2026	2	154577	145948
2026	3	157397	148672
2026	4	156022	148415
2026	5	173708	164787
2026	6	181444	172273
2026	7	194307	184022
2026	8	203673	192116
2026	9	212396	201425
2026	10	204016	193386
2026	11	199744	189188
2026	12	201077	190665
2026	13	197394	187277
2026	14	207683	196264
2026	15	207473	195971
2026	16	219523	207630
2026	17	220611	210422
2026	18	217339	207593
2026	19	202519	193318
2026	20	191842	183251
2026	21	184380	176318
2026	22	178721	170103
2026	23	174497	167450
2026	24	176729	169261
2026	25	182559	175513
2026	26	187058	180691
2026	27	188686	182441
2026	28	194881	187709
2026	29	202963	196386
2026	30	211496	204205
2026	31	216827	211118
2026	32	230297	225059
2026	33	240898	233861
2026	34	250221	243346
2026	35	266106	257551
2026	36	271908	264100
2026	37	273616	266008
2026	38	280407	274571
2026	39	285857	278539
2026	40	297755	292200
2026	41	315673	309164
2026	42	325428	318389
2026	43	333516	328576
2026	44	323396	317126
2026	45	307838	304666
2026	46	312358	310300
2026	47	310378	306904
2026	48	299680	298561
2026	49	296285	295339
2026	50	294927	296447
2026	51	283317	285545
2026	52	271730	273851
2026	53	258886	263009
2026	54	247611	252495
2026	55	234757	242437
2026	56	226140	233514
2026	57	214878	225173
2026	58	208923	219858
2026	59	204611	217047
2026	60	202475	217495
2026	61	201984	219186
2026	62	203393	223227
2026	63	203617	227549
2026	64	201533	228298
2026	65	203838	235847
2026	66	209951	248544
2026	67	218073	262653
2026	68	219663	269304
2026	69	216703	271871
2026	70	208508	266632
2026	71	203404	266188
2026	72	188068	253129
2026	73	179956	248044
2026	74	169671	239848
2026	75	158933	232547
2026	76	146061	216642
2026	77	132119	202685
2026	78	122010	190996
2026	79	106774	173507
2026	80	90159	152526
2026	81	59911	105538
2026	82	53992	100201
2026	83	48008	91834
2026	84	42163	84676
2026	85	39865	84018
2026	86	36541	81202
2026	87	31659	74188
2026	88	27227	66431
2026	89	23316	59226
2026	90	19558	52391
2026	91	15755	43713
2026	92	12247	35445
2026	93	9515	28240
2026	94	7388	23382
2026	95	5485	18024
2026	96	3965	13584
2026	97	2565	9133
2026	98	1719	6374
2026	99	1014	4023
2026	100	1639	6593
2027	0	148564	140309
2027	1	151303	142889
2027	2	154066	145494
2027	3	156384	147634
2027	4	159093	150334
2027	5	157696	150033
2027	6	175303	166412
2027	7	183024	173807
2027	8	195907	185560
2027	9	205243	193627
2027	10	213948	202958
2027	11	205465	194859
2027	12	201108	190532
2027	13	202389	191956
2027	14	198694	188613
2027	15	208818	197461
2027	16	208442	197010
2027	17	220438	208613
2027	18	221697	211427
2027	19	217811	208587
2027	20	202446	194203
2027	21	191871	184005
2027	22	184403	177096
2027	23	178823	170918
2027	24	174579	168255
2027	25	176863	170121
2027	26	182707	176424
2027	27	187207	181611
2027	28	188836	183367
2027	29	195028	188608
2027	30	203170	197466
2027	31	211697	205441
2027	32	217008	212338
2027	33	230419	226270
2027	34	240975	235026
2027	35	250301	244564
2027	36	266190	258884
2027	37	271883	265374
2027	38	273553	267283
2027	39	280304	275791
2027	40	285575	279575
2027	41	297381	293043
2027	42	315156	309941
2027	43	324787	319145
2027	44	332742	329248
2027	45	322478	317638
2027	46	306829	304964
2027	47	311250	310600
2027	48	309088	307111
2027	49	298285	298740
2027	50	294692	295380
2027	51	293183	296278
2027	52	281496	285367
2027	53	269813	273622
2027	54	256847	262765
2027	55	245400	252120
2027	56	232435	241937
2027	57	223718	232970
2027	58	212313	224530
2027	59	206206	219183
2027	60	201736	216186
2027	61	199398	216512
2027	62	198681	218033
2027	63	199707	221924
2027	64	199593	226031
2027	65	197217	226499
2027	66	199052	233709
2027	67	204665	246036
2027	68	212206	259658
2027	69	213336	265941
2027	70	210090	268145
2027	71	201747	262554
2027	72	196345	261749
2027	73	181123	248431
2027	74	172843	242932
2027	75	162479	234412
2027	76	151675	226780
2027	77	138871	210742
2027	78	125077	196619
2027	79	114953	184707
2027	80	100009	167060
2027	81	83879	146136
2027	82	55296	100429
2027	83	49355	94572
2027	84	43416	85840
2027	85	37722	78348
2027	86	35301	76950
2027	87	32016	73554
2027	88	27399	66478
2027	89	23297	58810
2027	90	19715	51729
2027	91	16294	45097
2027	92	12883	37017
2027	93	9882	29482
2027	94	7496	23054
2027	95	5710	18686
2027	96	4162	14076
2027	97	2918	10348
